"","Indicator","dataset","iso3","subset","year","group","question","answer","value","Indicator_Id"
"21401","Electoral Democracies-FH-Total","FH","PRK","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21402","Electoral Democracies-FH-Total","FH","NOR","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21403","Electoral Democracies-FH-Total","FH","OMN","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21404","Electoral Democracies-FH-Total","FH","PAK","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21405","Electoral Democracies-FH-Total","FH","PLW","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21406","Electoral Democracies-FH-Total","FH","PAN","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21407","Electoral Democracies-FH-Total","FH","PNG","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21408","Electoral Democracies-FH-Total","FH","PRY","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21409","Electoral Democracies-FH-Total","FH","PER","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21410","Electoral Democracies-FH-Total","FH","PHL","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21411","Electoral Democracies-FH-Total","FH","POL","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21412","Electoral Democracies-FH-Total","FH","PRT","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21413","Electoral Democracies-FH-Total","FH","QAT","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21414","Electoral Democracies-FH-Total","FH","ROM","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21415","Electoral Democracies-FH-Total","FH","RUS","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21416","Electoral Democracies-FH-Total","FH","RWA","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21417","Electoral Democracies-FH-Total","FH","WSM","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21418","Electoral Democracies-FH-Total","FH","SMR","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21419","Electoral Democracies-FH-Total","FH","SAU","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21420","Electoral Democracies-FH-Total","FH","SEN","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21421","Electoral Democracies-FH-Total","FH","SRB","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21422","Electoral Democracies-FH-Total","FH","SYC","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21423","Electoral Democracies-FH-Total","FH","SLE","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21424","Electoral Democracies-FH-Total","FH","SGP","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21425","Electoral Democracies-FH-Total","FH","SVK","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21426","Electoral Democracies-FH-Total","FH","SVN","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21427","Electoral Democracies-FH-Total","FH","SLB","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21428","Electoral Democracies-FH-Total","FH","SOM","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21429","Electoral Democracies-FH-Total","FH","ZAF","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21430","Electoral Democracies-FH-Total","FH","KOR","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21431","Electoral Democracies-FH-Total","FH","ESP","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21432","Electoral Democracies-FH-Total","FH","LKA","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21433","Electoral Democracies-FH-Total","FH","KNA","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21434","Electoral Democracies-FH-Total","FH","LCA","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21435","Electoral Democracies-FH-Total","FH","VCT","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21436","Electoral Democracies-FH-Total","FH","SDN","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21437","Electoral Democracies-FH-Total","FH","SUR","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21438","Electoral Democracies-FH-Total","FH","SWZ","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21439","Electoral Democracies-FH-Total","FH","SWE","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21440","Electoral Democracies-FH-Total","FH","CHE","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21441","Electoral Democracies-FH-Total","FH","SYR","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21442","Electoral Democracies-FH-Total","FH","TWN","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21443","Electoral Democracies-FH-Total","FH","TJK","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21444","Electoral Democracies-FH-Total","FH","TZA","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21445","Electoral Democracies-FH-Total","FH","TMP","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
"21446","Electoral Democracies-FH-Total","FH","THA","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21447","Electoral Democracies-FH-Total","FH","TGO","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21448","Electoral Democracies-FH-Total","FH","TON","All",2008,"Electoral Democracies","Electoral Democracies","Total",0,"1-FH-Total"
"21449","Electoral Democracies-FH-Total","FH","TTO","All",2008,"Electoral Democracies","Electoral Democracies","Total",1,"1-FH-Total"
